id,name,activity,price,location_name,street,locality,postcode,latitude,longitude,price_imputed,activity_type,borough,price_gbp,session_id,provider_group,source_operator,activity_raw,is_free,start_time,end_time,days_of_week,session_count,is_online,url,n_occurrences,street_address,first_session_id,unified_id
activity_recurrence_group:14019,Yoga,"Hatha Yoga, Yoga",13.5,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,"Hatha Yoga, Yoga",Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:14019
activity_recurrence_group:14550,Yoga,"Hatha Yoga, Yoga",13.5,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,"Hatha Yoga, Yoga",Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:14550
activity_recurrence_group:15550,Yoga,"Hatha Yoga, Yoga",9.25,South Norwood Leisure Centre,"164 Portland Road, South Norwood",Croydon,SE25 4PT,51.393743,-0.067592,False,"Hatha Yoga, Yoga",Croydon,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:15550
activity_recurrence_group:1614,Pilates,Pilates,8.15,Glass Mill Leisure Centre,41 Loampit Vale,London,SE13 7FT,51.464365,-0.013814,False,Pilates,London,8.15,,,,,False,,,,,,,,,,activity_recurrence_group:1614
activity_recurrence_group:16944,Yoga,"Hatha Yoga, Yoga",13.5,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,"Hatha Yoga, Yoga",Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:16944
activity_recurrence_group:1708,Circuit Training,Circuit Training,14.95,Canons Leisure Centre,Madeira Road,Mitcham,CR4 4HD,51.3997,-0.161339,False,Circuit Training,Mitcham,14.95,,,,,False,,,,,,,,,,activity_recurrence_group:1708
activity_recurrence_group:17895,Group Cycle,Indoor Cycling,9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Indoor Cycling,Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:17895
activity_recurrence_group:18431,Yoga,"Hatha Yoga, Yoga",10.4,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,"Hatha Yoga, Yoga",Kensington,10.4,,,,,False,,,,,,,,,,activity_recurrence_group:18431
activity_recurrence_group:18755,Group Cycle,Indoor Cycling,11.5,Leatherhead Leisure Centre,Guildford Road,Leatherhead,KT22 9BL,51.29019567250066,-0.3335967448402364,False,Indoor Cycling,Leatherhead,11.5,,,,,False,,,,,,,,,,activity_recurrence_group:18755
activity_recurrence_group:18879,Group Cycle,Indoor Cycling,12.0,Southgate Leisure Centre,Winchmore Hill Road,Enfield,N14 6AD,51.63423216692005,-0.12439160898,False,Indoor Cycling,Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:18879
activity_recurrence_group:18885,Yoga,"Hatha Yoga, Yoga",12.0,Southgate Leisure Centre,Winchmore Hill Road,Enfield,N14 6AD,51.63423216692005,-0.12439160898,False,"Hatha Yoga, Yoga",Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:18885
activity_recurrence_group:18911,Yoga,"Hatha Yoga, Yoga",12.0,Southgate Leisure Centre,Winchmore Hill Road,Enfield,N14 6AD,51.63423216692005,-0.12439160898,False,"Hatha Yoga, Yoga",Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:18911
activity_recurrence_group:18919,Group Cycle,Indoor Cycling,12.0,Southgate Leisure Centre,Winchmore Hill Road,Enfield,N14 6AD,51.63423216692005,-0.12439160898,False,Indoor Cycling,Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:18919
activity_recurrence_group:18922,Pilates,Pilates,12.0,Southgate Leisure Centre,Winchmore Hill Road,Enfield,N14 6AD,51.63423216692005,-0.12439160898,False,Pilates,Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:18922
activity_recurrence_group:19034,Group Cycle,Indoor Cycling,12.0,Albany Leisure Centre,505 Hertford Road,Enfield,EN3 5XH,51.668,-0.04031,False,Indoor Cycling,Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:19034
activity_recurrence_group:19063,Group Cycle,Indoor Cycling,12.0,Albany Leisure Centre,505 Hertford Road,Enfield,EN3 5XH,51.668,-0.04031,False,Indoor Cycling,Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:19063
activity_recurrence_group:19071,Circuit Training,Circuit Training,12.0,Albany Leisure Centre,505 Hertford Road,Enfield,EN3 5XH,51.668,-0.04031,False,Circuit Training,Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:19071
activity_recurrence_group:19356,Yoga,"Hatha Yoga, Yoga",9.25,South Norwood Leisure Centre,"164 Portland Road, South Norwood",Croydon,SE25 4PT,51.393743,-0.067592,False,"Hatha Yoga, Yoga",Croydon,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:19356
activity_recurrence_group:19674,Yoga,"Hatha Yoga, Yoga",11.5,Leatherhead Leisure Centre,Guildford Road,Leatherhead,KT22 9BL,51.29019567250066,-0.3335967448402364,False,"Hatha Yoga, Yoga",Leatherhead,11.5,,,,,False,,,,,,,,,,activity_recurrence_group:19674
activity_recurrence_group:19714,Pilates,Pilates,9.25,Thornton Heath Leisure Centre,100 High Street,Thornton Heath,CR7 8LF,51.399032,-0.096946,False,Pilates,Thornton Heath,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:19714
activity_recurrence_group:19759,Yoga,"Hatha Yoga, Yoga",11.5,Leatherhead Leisure Centre,Guildford Road,Leatherhead,KT22 9BL,51.29019567250066,-0.3335967448402364,False,"Hatha Yoga, Yoga",Leatherhead,11.5,,,,,False,,,,,,,,,,activity_recurrence_group:19759
activity_recurrence_group:2016,Pilates,Pilates,7.6,Forest Hill Pools,Dartmouth Road,Forest Hill,SE23 3HZ,51.436578,-0.055175,False,Pilates,Forest Hill,7.6,,,,,False,,,,,,,,,,activity_recurrence_group:2016
activity_recurrence_group:20781,Group Cycle,Indoor Cycling,14.4,The Plumstead Centre,232 Plumstead High Street,Plumstead,SE18 1JL,51.486198,0.096341,False,Indoor Cycling,Plumstead,14.4,,,,,False,,,,,,,,,,activity_recurrence_group:20781
activity_recurrence_group:20883,Pilates,Pilates,11.55,Lillie Road Fitness Centre,373 Lillie Road,Fulham,SW6 7PD,51.483,-0.215903,False,Pilates,Fulham,11.55,,,,,False,,,,,,,,,,activity_recurrence_group:20883
activity_recurrence_group:2089,Yoga,"Hatha Yoga, Yoga",15.0,Vauxhall Leisure Centre,"50 South Lambeth Road, Vauxhall",London,SW8 1DY,51.485494,-0.12228,False,"Hatha Yoga, Yoga",London,15.0,,,,,False,,,,,,,,,,activity_recurrence_group:2089
activity_recurrence_group:2094,Yoga,"Hatha Yoga, Yoga",15.0,Vauxhall Leisure Centre,"50 South Lambeth Road, Vauxhall",London,SW8 1DY,51.485494,-0.12228,False,"Hatha Yoga, Yoga",London,15.0,,,,,False,,,,,,,,,,activity_recurrence_group:2094
activity_recurrence_group:21380,Pilates,Pilates,11.1,The Plumstead Centre,232 Plumstead High Street,Plumstead,SE18 1JL,51.486198,0.096341,False,Pilates,Plumstead,11.1,,,,,False,,,,,,,,,,activity_recurrence_group:21380
activity_recurrence_group:21517,Pilates,Pilates,12.0,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,Pilates,Newham,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:21517
activity_recurrence_group:21522,Yoga,"Hatha Yoga, Yoga",10.0,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,"Hatha Yoga, Yoga",Newham,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:21522
activity_recurrence_group:21598,Yoga,"Hatha Yoga, Yoga",13.5,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,"Hatha Yoga, Yoga",London,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:21598
activity_recurrence_group:21678,Yoga,"Hatha Yoga, Yoga",15.0,Vauxhall Leisure Centre,"50 South Lambeth Road, Vauxhall",London,SW8 1DY,51.485494,-0.12228,False,"Hatha Yoga, Yoga",London,15.0,,,,,False,,,,,,,,,,activity_recurrence_group:21678
activity_recurrence_group:21903,Virtual Cycle,Indoor Cycling,9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Indoor Cycling,Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:21903
activity_recurrence_group:21907,Virtual Yoga,Yoga,9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Yoga,Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:21907
activity_recurrence_group:21912,Virtual Pilates,Pilates,9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Pilates,Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:21912
activity_recurrence_group:2195,Group Cycle,Indoor Cycling,9.7,Glass Mill Leisure Centre,41 Loampit Vale,London,SE13 7FT,51.464365,-0.013814,False,Indoor Cycling,London,9.7,,,,,False,,,,,,,,,,activity_recurrence_group:2195
activity_recurrence_group:21951,Yoga,"Hatha Yoga, Yoga",12.0,Lee Valley VeloPark,"Abercrombie Road, Queen Elizabeth Olympic Park",Stratford,E20 3AB,51.55066,-0.01546,False,"Hatha Yoga, Yoga",Stratford,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:21951
activity_recurrence_group:22102,Circuit Training,Circuit Training,13.5,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,Circuit Training,Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:22102
activity_recurrence_group:22952,Yoga,"Hatha Yoga, Yoga",11.5,Leatherhead Leisure Centre,Guildford Road,Leatherhead,KT22 9BL,51.29019567250066,-0.3335967448402364,False,"Hatha Yoga, Yoga",Leatherhead,11.5,,,,,False,,,,,,,,,,activity_recurrence_group:22952
activity_recurrence_group:23039,Group Cycle,Indoor Cycling,12.35,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Indoor Cycling,Camden,12.35,,,,,False,,,,,,,,,,activity_recurrence_group:23039
activity_recurrence_group:23246,Circuit Training,Circuit Training,13.5,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Circuit Training,Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:23246
activity_recurrence_group:23414,Pilates,Pilates,14.4,The Plumstead Centre,232 Plumstead High Street,Plumstead,SE18 1JL,51.486198,0.096341,False,Pilates,Plumstead,14.4,,,,,False,,,,,,,,,,activity_recurrence_group:23414
activity_recurrence_group:24673,Pilates,Pilates,11.55,Lillie Road Fitness Centre,373 Lillie Road,Fulham,SW6 7PD,51.483,-0.215903,False,Pilates,Fulham,11.55,,,,,False,,,,,,,,,,activity_recurrence_group:24673
activity_recurrence_group:25237,Group Cycle,Indoor Cycling,8.7,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,Indoor Cycling,Kensington,8.7,,,,,False,,,,,,,,,,activity_recurrence_group:25237
activity_recurrence_group:25246,Circuit Training,Circuit Training,11.0,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,Circuit Training,Newham,11.0,,,,,False,,,,,,,,,,activity_recurrence_group:25246
activity_recurrence_group:25573,Group Cycle,Indoor Cycling,9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Indoor Cycling,Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:25573
activity_recurrence_group:2571,Yoga,"Hatha Yoga, Yoga",10.4,Chelsea Sports Centre,Chelsea Manor Street,Chelsea,SW3 5PL,51.4874027,-0.1678373,False,"Hatha Yoga, Yoga",Chelsea,10.4,,,,,False,,,,,,,,,,activity_recurrence_group:2571
activity_recurrence_group:2575,Yoga,"Hatha Yoga, Yoga",10.4,Chelsea Sports Centre,Chelsea Manor Street,Chelsea,SW3 5PL,51.4874027,-0.1678373,False,"Hatha Yoga, Yoga",Chelsea,10.4,,,,,False,,,,,,,,,,activity_recurrence_group:2575
activity_recurrence_group:2578,Pilates,Pilates,10.4,Chelsea Sports Centre,Chelsea Manor Street,Chelsea,SW3 5PL,51.4874027,-0.1678373,False,Pilates,Chelsea,10.4,,,,,False,,,,,,,,,,activity_recurrence_group:2578
activity_recurrence_group:26290,Circuit Training,Circuit Training,13.5,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Circuit Training,Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:26290
activity_recurrence_group:2667,Yoga,"Hatha Yoga, Yoga",10.4,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,"Hatha Yoga, Yoga",Kensington,10.4,,,,,False,,,,,,,,,,activity_recurrence_group:2667
activity_recurrence_group:2668,Yoga,"Hatha Yoga, Yoga",10.4,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,"Hatha Yoga, Yoga",Kensington,10.4,,,,,False,,,,,,,,,,activity_recurrence_group:2668
activity_recurrence_group:2669,Yoga,"Hatha Yoga, Yoga",10.4,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,"Hatha Yoga, Yoga",Kensington,10.4,,,,,False,,,,,,,,,,activity_recurrence_group:2669
activity_recurrence_group:2679,Pilates,Pilates,10.4,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,Pilates,Kensington,10.4,,,,,False,,,,,,,,,,activity_recurrence_group:2679
activity_recurrence_group:26885,Group Cycle,Indoor Cycling,8.85,The Greenwich Centre,12 Lambarde Square,London,SE10 9GB,51.484378,0.008104,False,Indoor Cycling,London,8.85,,,,,False,,,,,,,,,,activity_recurrence_group:26885
activity_recurrence_group:26908,Pilates,Pilates,11.5,Leatherhead Leisure Centre,Guildford Road,Leatherhead,KT22 9BL,51.29019567250066,-0.3335967448402364,False,Pilates,Leatherhead,11.5,,,,,False,,,,,,,,,,activity_recurrence_group:26908
activity_recurrence_group:27068,Pilates,Pilates,10.4,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,Pilates,Kensington,10.4,,,,,False,,,,,,,,,,activity_recurrence_group:27068
activity_recurrence_group:27100,Group Cycle,Indoor Cycling,8.7,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,Indoor Cycling,Kensington,8.7,,,,,False,,,,,,,,,,activity_recurrence_group:27100
activity_recurrence_group:2711,Pilates,Pilates,13.5,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,Pilates,Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:2711
activity_recurrence_group:2716,Yoga,"Hatha Yoga, Yoga",13.5,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,"Hatha Yoga, Yoga",Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:2716
activity_recurrence_group:2719,Yoga,"Hatha Yoga, Yoga",13.5,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,"Hatha Yoga, Yoga",Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:2719
activity_recurrence_group:29100,Pilates,Pilates,15.0,Vauxhall Leisure Centre,"50 South Lambeth Road, Vauxhall",London,SW8 1DY,51.485494,-0.12228,False,Pilates,London,15.0,,,,,False,,,,,,,,,,activity_recurrence_group:29100
activity_recurrence_group:29515,Yoga,"Hatha Yoga, Yoga",10.75,The Eltham Centre,2 Archery Road,Eltham,SE9 1HA,51.4515,0.057367,False,"Hatha Yoga, Yoga",Eltham,10.75,,,,,False,,,,,,,,,,activity_recurrence_group:29515
activity_recurrence_group:29594,Yoga,"Hatha Yoga, Yoga",10.75,The Greenwich Centre,12 Lambarde Square,London,SE10 9GB,51.484378,0.008104,False,"Hatha Yoga, Yoga",London,10.75,,,,,False,,,,,,,,,,activity_recurrence_group:29594
activity_recurrence_group:29798,Circuit Training,Circuit Training,13.5,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,Circuit Training,Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:29798
activity_recurrence_group:30378,Yoga,"Hatha Yoga, Yoga",12.0,Albany Leisure Centre,505 Hertford Road,Enfield,EN3 5XH,51.668,-0.04031,False,"Hatha Yoga, Yoga",Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:30378
activity_recurrence_group:30503,Group Cycle,Indoor Cycling,9.35,Waddon Leisure Centre,45 Purley Way,Waddon,CR0 4RG,51.364185,-0.117674,False,Indoor Cycling,Waddon,9.35,,,,,False,,,,,,,,,,activity_recurrence_group:30503
activity_recurrence_group:31515,Pilates,Pilates,13.5,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Pilates,Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:31515
activity_recurrence_group:3153,Group Cycle,Indoor Cycling,8.7,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,Indoor Cycling,Kensington,8.7,,,,,False,,,,,,,,,,activity_recurrence_group:3153
activity_recurrence_group:3156,Group Cycle,Indoor Cycling,8.7,Kensington Leisure Centre,Silchester Road,Kensington,W10 6EX,51.5114309,-0.2121396,False,Indoor Cycling,Kensington,8.7,,,,,False,,,,,,,,,,activity_recurrence_group:3156
activity_recurrence_group:31597,Pilates,Pilates,10.0,Newham Leisure Centre,281 Prince Regent Lane,Newham,E13 8SD,51.5196997336241,0.0378048638746958,False,Pilates,Newham,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:31597
activity_recurrence_group:3167,Yoga,"Hatha Yoga, Yoga",13.5,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,"Hatha Yoga, Yoga",Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:3167
activity_recurrence_group:3170,Yoga,"Hatha Yoga, Yoga",13.5,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,"Hatha Yoga, Yoga",Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:3170
activity_recurrence_group:31854,Group Cycle,Indoor Cycling,12.35,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Indoor Cycling,Camden,12.35,,,,,False,,,,,,,,,,activity_recurrence_group:31854
activity_recurrence_group:31865,Yoga,"Hatha Yoga, Yoga",13.5,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,"Hatha Yoga, Yoga",Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:31865
activity_recurrence_group:3249,Pilates,Pilates,13.5,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Pilates,London,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:3249
activity_recurrence_group:3255,Pilates,Pilates,13.5,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Pilates,London,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:3255
activity_recurrence_group:3277,Group Cycle,Indoor Cycling,12.35,Pancras Square Leisure,5 Pancras Square,London,N1C 4AG,51.534,-0.126772,False,Indoor Cycling,London,12.35,,,,,False,,,,,,,,,,activity_recurrence_group:3277
activity_recurrence_group:32891,Group Cycle,Indoor Cycling,9.25,South Norwood Leisure Centre,"164 Portland Road, South Norwood",Croydon,SE25 4PT,51.393743,-0.067592,False,Indoor Cycling,Croydon,9.25,,,,,False,,,,,,,,,,activity_recurrence_group:32891
activity_recurrence_group:33054,Pilates,Pilates,13.5,Swiss Cottage Leisure Centre,Adelaide Road,Camden,NW3 3NF,51.5424,-0.173416,False,Pilates,Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:33054
activity_recurrence_group:33288,Yoga,"Hatha Yoga, Yoga",9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,"Hatha Yoga, Yoga",Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:33288
activity_recurrence_group:3367,Yoga,"Hatha Yoga, Yoga",13.5,Oasis Sport Centre,32 Endell Street,Camden,WC2H 9AG,51.5157,-0.125887,False,"Hatha Yoga, Yoga",Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:3367
activity_recurrence_group:34113,Group Cycle,Indoor Cycling,11.5,Lee Valley Athletics Centre,"Lee Valley Leisure Complex, 61 Meridian Way",Edmonton,N9 0AR,51.63147,-0.03726,False,Indoor Cycling,Edmonton,11.5,,,,,False,,,,,,,,,,activity_recurrence_group:34113
activity_recurrence_group:35105,Pilates,Pilates,13.5,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,Pilates,Camden,13.5,,,,,False,,,,,,,,,,activity_recurrence_group:35105
activity_recurrence_group:35214,Yoga,"Hatha Yoga, Yoga",10.75,Thamesmere Leisure Centre,Thamead Drive,Thamesmead,SE28 8RE,51.5078,0.109202,False,"Hatha Yoga, Yoga",Thamesmead,10.75,,,,,False,,,,,,,,,,activity_recurrence_group:35214
activity_recurrence_group:35228,Pilates,Pilates,9.2,New Addington Leisure Centre,"88 Centrel Parade, New Addington",Croydon,CR0 0JB,51.340679,-0.016029,False,Pilates,Croydon,9.2,,,,,False,,,,,,,,,,activity_recurrence_group:35228
