survey_year,geography_level,borough,demographic_group,category,pct_active,pct_fairly_active,pct_inactive,respondents,weighted_base,suppress,source_file
2018-19,borough,Havering,Eth7,Chinese,0.0,53.65916898952153,46.34083101047846,2.0,2.5559198733797412,True,surveydata1819.sav
2018-19,borough,Havering,Eth7,Mixed,55.088873467281296,0.0,44.91112653271871,6.0,16.31449312722799,True,surveydata1819.sav
2018-19,borough,Havering,Eth7,Other ethnic group,80.81801438291477,0.0,19.18198561708522,5.0,19.910955495132967,True,surveydata1819.sav
2018-19,borough,Havering,Eth7,South Asian,42.995228383806214,24.566672836356066,32.438098779837716,36.0,56.708541237355234,False,surveydata1819.sav
2018-19,borough,Havering,Eth7,White British,61.13847175002728,11.880767407929122,26.980760842043587,388.0,632.6097136584551,False,surveydata1819.sav
2018-19,borough,Havering,Eth7,White Other,46.91154622475428,17.122798553871668,35.96565522137406,31.0,44.62241648081027,False,surveydata1819.sav
2018-19,borough,Hillingdon,Eth7,Black,78.53705512406476,7.2611486908901925,14.20179618504503,13.0,23.015665020177668,True,surveydata1819.sav
2018-19,borough,Hillingdon,Eth7,Chinese,49.409244409820225,50.59075559017978,0.0,5.0,4.278992400375821,True,surveydata1819.sav
2018-19,borough,Hillingdon,Eth7,Mixed,72.287713587095,21.69980527485571,6.012481138049299,15.0,45.2122635729843,True,surveydata1819.sav
2018-19,borough,Hillingdon,Eth7,Other ethnic group,80.70473156557355,15.697753753229184,3.5975146811972745,8.0,20.456091561543836,True,surveydata1819.sav
2018-19,borough,Hillingdon,Eth7,South Asian,38.365297501188515,15.247067171496653,46.38763532731482,123.0,285.08154067855287,False,surveydata1819.sav
2018-19,borough,Hillingdon,Eth7,White British,64.04472211454022,15.848349038144013,20.106928847315768,257.0,401.226882727539,False,surveydata1819.sav
2018-19,borough,Hillingdon,Eth7,White Other,60.50609083697075,14.775949192035467,24.717959970993782,48.0,82.89057992021418,False,surveydata1819.sav
2018-19,borough,Hounslow,Eth7,Black,58.477321789287664,20.14501928991392,21.37765892079841,22.0,48.30181594190982,True,surveydata1819.sav
2018-19,borough,Hounslow,Eth7,Chinese,69.00200270285475,22.81183796265428,8.18615933449097,6.0,13.831831838876791,True,surveydata1819.sav
2018-19,borough,Hounslow,Eth7,Mixed,89.73433743012883,7.285624564299263,2.980038005571909,15.0,32.12913629787247,True,surveydata1819.sav
2018-19,borough,Hounslow,Eth7,Other ethnic group,66.28453716386755,0.0,33.71546283613246,13.0,25.155080780426264,True,surveydata1819.sav
2018-19,borough,Hounslow,Eth7,South Asian,62.261074670558216,5.34858634041304,32.39033898902874,147.0,342.7594657605421,False,surveydata1819.sav
2018-19,borough,Hounslow,Eth7,White British,61.38081198402847,13.729829127070841,24.889358888900702,215.0,241.26080491033713,False,surveydata1819.sav
2018-19,borough,Hounslow,Eth7,White Other,69.56414401563087,12.742055488012728,17.693800496356385,66.0,76.53323262088212,False,surveydata1819.sav
2018-19,borough,Islington,Eth7,Black,71.3888273250858,4.949493907129913,23.66167876778429,31.0,70.70011096774311,False,surveydata1819.sav
2018-19,borough,Islington,Eth7,Chinese,100.0,0.0,0.0,7.0,14.200132724927938,True,surveydata1819.sav
2018-19,borough,Islington,Eth7,Mixed,78.41347704364826,6.540169738466581,15.04635321788516,23.0,60.92672990524092,True,surveydata1819.sav
2018-19,borough,Islington,Eth7,Other ethnic group,75.95989067613695,0.0,24.040109323863046,18.0,31.340693742835253,True,surveydata1819.sav
2018-19,borough,Islington,Eth7,South Asian,74.13357154685093,5.272940120242824,20.593488332906272,21.0,42.54274990220414,True,surveydata1819.sav
2018-19,borough,Islington,Eth7,White British,81.34225750786477,6.560393353703098,12.097349138432131,250.0,374.5713277936682,False,surveydata1819.sav
2018-19,borough,Islington,Eth7,White Other,58.31470471215469,19.206605326290166,22.47868996155512,101.0,140.43664426071834,False,surveydata1819.sav
2018-19,borough,Kensington and Chelsea,Eth7,Black,62.32032231283886,4.702749976882502,32.97692771027862,12.0,21.34723361671161,True,surveydata1819.sav
2018-19,borough,Kensington and Chelsea,Eth7,Chinese,85.03278115549614,0.0,14.967218844503854,6.0,9.766338110911823,True,surveydata1819.sav
2018-19,borough,Kensington and Chelsea,Eth7,Mixed,61.67740350580914,12.702771203035734,25.619825291155117,14.0,22.645712617273208,True,surveydata1819.sav
2018-19,borough,Kensington and Chelsea,Eth7,Other ethnic group,60.18540777329857,10.743884681438386,29.07070754526303,25.0,37.81128634240749,True,surveydata1819.sav
2018-19,borough,Kensington and Chelsea,Eth7,South Asian,61.56032688520905,20.264551241400834,18.175121873390133,26.0,46.45717203551954,True,surveydata1819.sav
2018-19,borough,Kensington and Chelsea,Eth7,White British,73.15010524209639,8.404081096880125,18.445813661023486,231.0,215.94872767990017,False,surveydata1819.sav
2018-19,borough,Kensington and Chelsea,Eth7,White Other,73.32227321124083,10.340291635269217,16.337435153489967,118.0,120.98150608270282,False,surveydata1819.sav
2018-19,borough,Kingston upon Thames,Eth7,Black,47.01923874677858,5.661553944526949,47.31920730869446,10.0,11.486771894822144,True,surveydata1819.sav
2018-19,borough,Kingston upon Thames,Eth7,Chinese,64.94760149203634,0.0,35.052398507963666,4.0,3.7987264657048234,True,surveydata1819.sav
2018-19,borough,Kingston upon Thames,Eth7,Mixed,70.64072568854868,13.742761182502806,15.616513128948501,14.0,26.75001928749361,True,surveydata1819.sav
2018-19,borough,Kingston upon Thames,Eth7,Other ethnic group,78.32827423794095,19.1532418843566,2.5184838777024576,16.0,24.449239257796535,True,surveydata1819.sav
2018-19,borough,Kingston upon Thames,Eth7,South Asian,41.10309910072429,32.966862300736324,25.93003859853938,33.0,56.306324527685554,False,surveydata1819.sav
2018-19,borough,Kingston upon Thames,Eth7,White British,75.33114959016987,9.178743106527167,15.490107303302972,338.0,327.1512025197934,False,surveydata1819.sav
2018-19,borough,Kingston upon Thames,Eth7,White Other,73.85504066214142,4.60594314007626,21.539016197782313,70.0,71.67308795033107,False,surveydata1819.sav
2018-19,borough,Lambeth,Eth7,Black,51.29545642253374,15.537108952443926,33.167434625022366,55.0,141.0571280080396,False,surveydata1819.sav
2018-19,borough,Lambeth,Eth7,Chinese,89.39651669939788,0.0,10.603483300602127,6.0,23.493753102964213,True,surveydata1819.sav
2018-19,borough,Lambeth,Eth7,Mixed,51.90828671687932,36.44320114175129,11.64851214136942,19.0,44.206749693023056,True,surveydata1819.sav
2018-19,borough,Lambeth,Eth7,Other ethnic group,74.38158849265021,6.224350293585419,19.39406121376438,17.0,59.49629551567285,True,surveydata1819.sav
2018-19,borough,Lambeth,Eth7,South Asian,63.86105382335361,17.1035067790908,19.035439397555592,17.0,54.69648225432157,True,surveydata1819.sav
2018-19,borough,Lambeth,Eth7,White British,79.78711007686773,5.770764566873527,14.442125356258762,266.0,522.8092675626583,False,surveydata1819.sav
2018-19,borough,Lambeth,Eth7,White Other,70.69143750477582,2.8558186423946372,26.45274385282953,86.0,146.53137503004945,False,surveydata1819.sav
2018-19,borough,Lewisham,Eth7,Black,63.24501059308674,14.357176024790853,22.39781338212241,51.0,102.78478471694798,False,surveydata1819.sav
2018-19,borough,Lewisham,Eth7,Chinese,78.69612083584018,1.9852353561596974,19.318643808000118,14.0,34.61329354354577,True,surveydata1819.sav
2018-19,borough,Lewisham,Eth7,Mixed,56.740299002243276,2.457117279940798,40.80258371781591,23.0,77.4967809543061,True,surveydata1819.sav
2018-19,borough,Lewisham,Eth7,Other ethnic group,72.67589355475661,6.50603823979094,20.818068205452445,12.0,22.298553497333234,True,surveydata1819.sav
2018-19,borough,Lewisham,Eth7,South Asian,44.62327855973041,8.004994205333784,47.37172723493579,21.0,56.74592187631436,True,surveydata1819.sav
2018-19,borough,Lewisham,Eth7,White British,72.46783998614198,11.442248675539753,16.089911338318263,287.0,501.05605194439556,False,surveydata1819.sav
2018-19,borough,Lewisham,Eth7,White Other,84.72280894477338,8.30631078727404,6.970880267952571,75.0,122.4537368051023,False,surveydata1819.sav
2018-19,borough,Merton,Eth7,Black,85.6301037524221,5.279144873546949,9.090751374030942,25.0,39.73378810887564,True,surveydata1819.sav
2018-19,borough,Merton,Eth7,Chinese,34.804791210209366,53.185286154334335,12.009922635456299,16.0,37.57192205493547,True,surveydata1819.sav
2018-19,borough,Merton,Eth7,Mixed,47.12486786421775,23.51675799090188,29.35837414488036,12.0,16.84497290273795,True,surveydata1819.sav
2018-19,borough,Merton,Eth7,Other ethnic group,44.95932173722946,3.8499248409326676,51.19075342183789,12.0,20.011113116288353,True,surveydata1819.sav
2018-19,borough,Merton,Eth7,South Asian,66.83142319282189,5.609560936316639,27.559015870861494,51.0,97.43365112387099,False,surveydata1819.sav
2018-19,borough,Merton,Eth7,White British,71.6374487143007,10.408870220009177,17.953681065690105,278.0,297.2370566966198,False,surveydata1819.sav
2018-19,borough,Merton,Eth7,White Other,64.5285808659414,11.362615259041068,24.108803875017536,79.0,92.26323860263615,False,surveydata1819.sav
2018-19,borough,Newham,Eth7,Black,64.06187376070557,4.485490942017622,31.452635297276803,64.0,121.60421334181352,False,surveydata1819.sav
2018-19,borough,Newham,Eth7,Chinese,42.02205501661479,0.0,57.9779449833852,7.0,17.365542050440474,True,surveydata1819.sav
2018-19,borough,Newham,Eth7,Mixed,52.14678416868481,26.3595537697248,21.49366206159039,20.0,55.205576526159724,True,surveydata1819.sav
2018-19,borough,Newham,Eth7,Other ethnic group,46.911399301324316,23.341387069784705,29.747213628890982,10.0,19.344201336768652,True,surveydata1819.sav
2018-19,borough,Newham,Eth7,South Asian,42.99072956608006,18.755299021602106,38.253971412317824,146.0,451.5689542858468,False,surveydata1819.sav
2018-19,borough,Newham,Eth7,White British,67.78599226889611,9.182708602798535,23.031299128305356,125.0,184.64751752595814,False,surveydata1819.sav
2018-19,borough,Newham,Eth7,White Other,71.70337384445841,5.85401553913576,22.442610616405833,63.0,152.06935839018686,False,surveydata1819.sav
2018-19,borough,Redbridge,Eth7,Black,44.60359599843986,18.223105975492356,37.17329802606778,31.0,64.18780770762147,False,surveydata1819.sav
2018-19,borough,Redbridge,Eth7,Chinese,64.44241457556082,35.55758542443916,0.0,8.0,20.897607537656693,True,surveydata1819.sav
2018-19,borough,Redbridge,Eth7,Mixed,76.33830250388675,0.0,23.66169749611324,12.0,27.195748045019783,True,surveydata1819.sav
2018-19,borough,Redbridge,Eth7,Other ethnic group,46.2368861065103,32.45530616631166,21.307807727178048,13.0,40.1536161991134,True,surveydata1819.sav
2018-19,borough,Redbridge,Eth7,South Asian,55.81532305300726,11.863176751021035,32.3215001959717,138.0,346.497061366417,False,surveydata1819.sav
2018-19,borough,Redbridge,Eth7,White British,69.03912195071898,11.154500605515226,19.8063774437658,203.0,283.3462034463884,False,surveydata1819.sav
2018-19,borough,Redbridge,Eth7,White Other,42.60756628964769,13.783618425913295,43.608815284439004,45.0,93.84380834509003,False,surveydata1819.sav
2018-19,borough,Richmond upon Thames,Eth7,Black,44.32076490424562,0.0,55.67923509575438,4.0,7.481061527607281,True,surveydata1819.sav
2018-19,borough,Richmond upon Thames,Eth7,Chinese,13.726440110647713,0.0,86.27355988935228,2.0,1.5767563201395187,True,surveydata1819.sav
2018-19,borough,Richmond upon Thames,Eth7,Mixed,88.29969912719984,0.0,11.700300872800165,14.0,22.686989333333127,True,surveydata1819.sav
2018-19,borough,Richmond upon Thames,Eth7,Other ethnic group,60.81645070511783,12.424491163555908,26.75905813132627,7.0,11.362799345919466,True,surveydata1819.sav
2018-19,borough,Richmond upon Thames,Eth7,South Asian,73.61975940942972,23.44888283812995,2.931357752440345,16.0,25.44272368260016,True,surveydata1819.sav
2018-19,borough,Richmond upon Thames,Eth7,White British,75.66004953963326,9.401994586798354,14.937955873568395,377.0,457.9575488573223,False,surveydata1819.sav
2018-19,borough,Richmond upon Thames,Eth7,White Other,68.65058989466408,9.244477277041264,22.104932828294654,60.0,74.93040883623425,False,surveydata1819.sav
2018-19,borough,Southwark,Eth7,Black,53.396433613961946,4.975402957856258,41.628163428181786,49.0,136.2218279639311,False,surveydata1819.sav
2018-19,borough,Southwark,Eth7,Chinese,73.88677918609729,12.137319413574884,13.975901400327814,13.0,40.30073947546131,True,surveydata1819.sav
2018-19,borough,Southwark,Eth7,Mixed,53.13531987320565,1.0285575515759884,45.836122575218354,18.0,42.71524916405018,True,surveydata1819.sav
2018-19,borough,Southwark,Eth7,Other ethnic group,77.13158924264486,7.072192581257518,15.796218176097618,18.0,56.22821198242989,True,surveydata1819.sav
2018-19,borough,Southwark,Eth7,South Asian,87.79354054487531,0.0,12.206459455124689,24.0,72.56538824934204,True,surveydata1819.sav
2018-19,borough,Southwark,Eth7,White British,74.3244590278058,12.445832973042805,13.229707999151383,256.0,448.3808146886869,False,surveydata1819.sav
2018-19,borough,Southwark,Eth7,White Other,72.87660063820965,4.157789415580184,22.965609946210165,95.0,176.59911047703793,False,surveydata1819.sav
2018-19,borough,Sutton,Eth7,Black,72.48263335875855,13.857107209519267,13.660259431722166,15.0,25.012330194581292,True,surveydata1819.sav
2018-19,borough,Sutton,Eth7,Chinese,49.984189780417495,13.653498144707374,36.36231207487513,12.0,17.358090659336565,True,surveydata1819.sav
2018-19,borough,Sutton,Eth7,Mixed,80.54177535215229,2.830868193187623,16.62735645466008,13.0,20.96540739454123,True,surveydata1819.sav
2018-19,borough,Sutton,Eth7,Other ethnic group,61.21297212022543,15.418525181052791,23.368502698721773,11.0,21.59165565385241,True,surveydata1819.sav
2018-19,borough,Sutton,Eth7,South Asian,82.33981728664277,6.732281787177034,10.92790092618018,42.0,83.63297817913679,False,surveydata1819.sav
2018-19,borough,Sutton,Eth7,White British,65.57670480232376,10.941434597435244,23.481860600240996,355.0,396.50812326733785,False,surveydata1819.sav
2018-19,borough,Sutton,Eth7,White Other,82.29392772709582,4.303600288286325,13.402471984617867,51.0,54.15517413798645,False,surveydata1819.sav
2018-19,borough,Tower Hamlets,Eth7,Black,71.41895966370318,6.9557148004747384,21.62532553582209,17.0,36.4895996169297,True,surveydata1819.sav
2018-19,borough,Tower Hamlets,Eth7,Chinese,79.94324451976334,8.13461826948575,11.922137210750936,20.0,38.48577996609466,True,surveydata1819.sav
2018-19,borough,Tower Hamlets,Eth7,Mixed,65.28690784249616,17.1342223575816,17.57886979992223,22.0,46.00452416060985,True,surveydata1819.sav
2018-19,borough,Tower Hamlets,Eth7,Other ethnic group,83.47518924483825,0.0,16.52481075516175,9.0,38.021112848241636,True,surveydata1819.sav
2018-19,borough,Tower Hamlets,Eth7,South Asian,48.0606707551302,12.698812450287612,39.24051679458222,126.0,359.2901494689773,False,surveydata1819.sav
2018-19,borough,Tower Hamlets,Eth7,White British,82.24447028986783,9.64542915575183,8.110100554380333,183.0,239.13386682150605,False,surveydata1819.sav
2018-19,borough,Tower Hamlets,Eth7,White Other,84.10121172069613,3.9086791121512356,11.990109167152642,96.0,175.7848128748443,False,surveydata1819.sav
2018-19,borough,Waltham Forest,Eth7,Black,65.16519298925601,9.232871548801104,25.601935461942883,31.0,62.297376531771086,False,surveydata1819.sav
2018-19,borough,Waltham Forest,Eth7,Chinese,31.65297822866371,51.17576141847362,17.171260352862685,5.0,8.984619663491292,True,surveydata1819.sav
2018-19,borough,Waltham Forest,Eth7,Mixed,60.91640294826419,0.0,39.083597051735794,23.0,45.24018055648297,True,surveydata1819.sav
2018-19,borough,Waltham Forest,Eth7,Other ethnic group,60.26550925030429,4.127443640181576,35.607047109514134,11.0,30.186474323520855,True,surveydata1819.sav
2018-19,borough,Waltham Forest,Eth7,South Asian,58.53847985154156,14.022590702274995,27.438929446183447,48.0,145.904717392372,False,surveydata1819.sav
2018-19,borough,Waltham Forest,Eth7,White British,75.1078799613649,11.783837857669148,13.108282180965947,260.0,387.21383294111445,False,surveydata1819.sav
2018-19,borough,Waltham Forest,Eth7,White Other,65.35400201572511,15.177051893401735,19.46894609087316,58.0,120.09447548688917,False,surveydata1819.sav
2018-19,borough,Wandsworth,Eth7,Black,74.09814475563633,5.0668015453942425,20.835053698969443,12.0,43.098472244288686,True,surveydata1819.sav
2018-19,borough,Wandsworth,Eth7,Chinese,25.201068313105417,0.0,74.79893168689459,2.0,2.4861301951778443,True,surveydata1819.sav
2018-19,borough,Wandsworth,Eth7,Mixed,85.7538777165753,0.0,14.24612228342471,13.0,37.013478344882664,True,surveydata1819.sav
2018-19,borough,Wandsworth,Eth7,Other ethnic group,69.58605993143819,7.642928768154489,22.771011300407338,11.0,33.174020458400754,True,surveydata1819.sav
2018-19,borough,Wandsworth,Eth7,South Asian,75.90355009520303,6.871743507947866,17.2247063968491,24.0,86.20210654432623,True,surveydata1819.sav
2018-19,borough,Wandsworth,Eth7,White British,83.58657755374107,6.905721069823166,9.507701376435765,306.0,647.9393463484386,False,surveydata1819.sav
2018-19,borough,Wandsworth,Eth7,White Other,77.03108468444371,9.068571835919107,13.900343479637197,92.0,176.432896372721,False,surveydata1819.sav
2018-19,borough,Westminster,Eth7,Black,72.8426471849929,4.4881377807351175,22.669215034271975,21.0,55.14446349373449,True,surveydata1819.sav
2018-19,borough,Westminster,Eth7,Chinese,66.90276845277891,20.89739947527784,12.199832071943248,14.0,24.341944304372017,True,surveydata1819.sav
